antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'mineral water', 'spaghetti'})",frozenset({'cooking oil'}),0.05972536995067324,0.0510598586855086,0.007598986801759766,0.12723214285714288,2.4918232469227903,0.004549417852138669,1.0872766836544556
"frozenset({'cooking oil', 'spaghetti'})",frozenset({'mineral water'}),0.01586455139314758,0.23836821757099053,0.007598986801759766,0.4789915966386554,2.0094608313123907,0.0038173819636118022,1.4618416469201956
frozenset({'mineral water'}),"frozenset({'cooking oil', 'spaghetti'})",0.23836821757099053,0.01586455139314758,0.007598986801759766,0.031879194630872486,2.0094608313123907,0.0038173819636118022,1.0165419885089846
frozenset({'cooking oil'}),"frozenset({'mineral water', 'spaghetti'})",0.0510598586855086,0.05972536995067324,0.007598986801759766,0.14882506527415143,2.49182324692279,0.004549417852138669,1.1046784764076445
frozenset({'spaghetti'}),"frozenset({'mineral water', 'cooking oil'})",0.17411011865084655,0.020130649246767097,0.007598986801759766,0.043644716692189896,2.16807297952395,0.004094037072886572,1.0245871674008984
"frozenset({'mineral water', 'chocolate'})",frozenset({'chicken'}),0.05265964538061592,0.05999200106652446,0.007598986801759766,0.14430379746835442,2.4053839662447256,0.004439829299923055,1.0985300579252155
"frozenset({'mineral water', 'chicken'})",frozenset({'chocolate'}),0.022796960405279298,0.1638448206905746,0.007598986801759766,0.3333333333333333,2.0344453485218335,0.00386382291186665,1.254232768964138
"frozenset({'chocolate', 'chicken'})",frozenset({'mineral water'}),0.014664711371817091,0.23836821757099053,0.007598986801759766,0.5181818181818182,2.1738712629652226,0.0041033856908666904,1.5807452088149254
frozenset({'mineral water'}),"frozenset({'chocolate', 'chicken'})",0.23836821757099053,0.014664711371817091,0.007598986801759766,0.031879194630872486,2.173871262965223,0.0041033856908666904,1.0177813379937557
frozenset({'chocolate'}),"frozenset({'mineral water', 'chicken'})",0.1638448206905746,0.022796960405279298,0.007598986801759766,0.046379170056956874,2.0344453485218335,0.00386382291186665,1.0247291259913922
frozenset({'chicken'}),"frozenset({'mineral water', 'chocolate'})",0.05999200106652446,0.05265964538061592,0.007598986801759766,0.12666666666666668,2.405383966244726,0.004439829299923055,1.084740864067997
"frozenset({'mineral water', 'chicken'})",frozenset({'milk'}),0.022796960405279298,0.12958272230369283,0.006665777896280496,0.29239766081871343,2.256455610906553,0.003711685706714908,1.230093838727839
"frozenset({'mineral water', 'milk'})",frozenset({'chicken'}),0.04799360085321957,0.05999200106652446,0.006665777896280496,0.1388888888888889,2.3151234567901238,0.0037865457427077986,1.0916221923098426
frozenset({'chicken'}),"frozenset({'mineral water', 'milk'})",0.05999200106652446,0.04799360085321957,0.006665777896280496,0.11111111111111112,2.3151234567901238,0.0037865457427077986,1.071007199040128
frozenset({'milk'}),"frozenset({'mineral water', 'chicken'})",0.12958272230369283,0.022796960405279298,0.006665777896280496,0.051440329218107005,2.256455610906553,0.003711685706714908,1.0301966968395537
"frozenset({'chicken', 'milk'})",frozenset({'spaghetti'}),0.014798026929742702,0.17411011865084655,0.005465937874950006,0.3693693693693693,2.121469861898652,0.002889451650414082,1.309625383282229
"frozenset({'spaghetti', 'milk'})",frozenset({'chicken'}),0.03546193840821224,0.05999200106652446,0.005465937874950006,0.15413533834586465,2.569264828738513,0.0033385052281435126,1.1112983454057979
"frozenset({'chicken', 'spaghetti'})",frozenset({'milk'}),0.01719770697240368,0.12958272230369283,0.005465937874950006,0.3178294573643411,2.452714773343542,0.003237412188084738,1.2759526002593593
frozenset({'milk'}),"frozenset({'chicken', 'spaghetti'})",0.12958272230369283,0.01719770697240368,0.005465937874950006,0.04218106995884774,2.452714773343542,0.003237412188084738,1.0260835970169964
frozenset({'chicken'}),"frozenset({'spaghetti', 'milk'})",0.05999200106652446,0.03546193840821224,0.005465937874950006,0.0911111111111111,2.5692648287385125,0.0033385052281435126,1.061227696127884
frozenset({'spaghetti'}),"frozenset({'chicken', 'milk'})",0.17411011865084655,0.014798026929742702,0.005465937874950006,0.03139356814701378,2.121469861898652,0.002889451650414082,1.0171334204187794
frozenset({'frozen vegetables'}),frozenset({'tomatoes'}),0.09532062391681109,0.06839088121583789,0.0161311825089988,0.1692307692307692,2.4744639376218323,0.009612121041284616,1.1213813466846394
frozenset({'tomatoes'}),frozenset({'frozen vegetables'}),0.06839088121583789,0.09532062391681109,0.0161311825089988,0.23586744639376217,2.4744639376218323,0.009612121041284616,1.1839298977823367
frozenset({'shrimp'}),frozenset({'tomatoes'}),0.07145713904812692,0.06839088121583789,0.011198506865751233,0.15671641791044774,2.2914811905385353,0.0063114901570871735,1.1047400169652895
frozenset({'tomatoes'}),frozenset({'shrimp'}),0.06839088121583789,0.07145713904812692,0.011198506865751233,0.16374269005847952,2.2914811905385353,0.0063114901570871735,1.1103554491102818
"frozenset({'mineral water', 'tomatoes'})",frozenset({'spaghetti'}),0.024396747100386616,0.17411011865084655,0.009332089054792695,0.38251366120218583,2.1969639913304717,0.005084368522449685,1.337503082184912
"frozenset({'mineral water', 'spaghetti'})",frozenset({'tomatoes'}),0.05972536995067324,0.06839088121583789,0.009332089054792695,0.15625,2.284661306042885,0.005247418372924227,1.1041293259664142
frozenset({'tomatoes'}),"frozenset({'mineral water', 'spaghetti'})",0.06839088121583789,0.05972536995067324,0.009332089054792695,0.1364522417153996,2.284661306042885,0.005247418372924227,1.0888507566936898
frozenset({'spaghetti'}),"frozenset({'mineral water', 'tomatoes'})",0.17411011865084655,0.024396747100386616,0.009332089054792695,0.053598774885145486,2.1969639913304717,0.005084368522449685,1.0308558643097856
"frozenset({'frozen vegetables', 'tomatoes'})",frozenset({'spaghetti'}),0.0161311825089988,0.17411011865084655,0.006665777896280496,0.41322314049586784,2.373343626998089,0.0038571757956602547,1.4075024738485573
"frozenset({'spaghetti', 'tomatoes'})",frozenset({'frozen vegetables'}),0.020930542594320756,0.09532062391681109,0.006665777896280496,0.3184713375796179,3.341053850607991,0.0046706655172724515,1.327426748084679
"frozenset({'frozen vegetables', 'spaghetti'})",frozenset({'tomatoes'}),0.027862951606452472,0.06839088121583789,0.006665777896280496,0.23923444976076558,3.4980460188216425,0.004760206082640966,1.2245679611691187
frozenset({'tomatoes'}),"frozenset({'frozen vegetables', 'spaghetti'})",0.06839088121583789,0.027862951606452472,0.006665777896280496,0.09746588693957116,3.4980460188216425,0.004760206082640966,1.07711945102784
frozenset({'frozen vegetables'}),"frozenset({'spaghetti', 'tomatoes'})",0.09532062391681109,0.020930542594320756,0.006665777896280496,0.06993006993006994,3.341053850607991,0.0046706655172724515,1.0526837023233995
frozenset({'spaghetti'}),"frozenset({'frozen vegetables', 'tomatoes'})",0.17411011865084655,0.0161311825089988,0.006665777896280496,0.03828483920367535,2.373343626998089,0.0038571757956602547,1.0230355697796556
"frozenset({'mineral water', 'frozen vegetables'})",frozenset({'tomatoes'}),0.03572856952406346,0.06839088121583789,0.005865884548726837,0.16417910447761194,2.400599342468942,0.0034223761943948067,1.1146037671167655
"frozenset({'mineral water', 'tomatoes'})",frozenset({'frozen vegetables'}),0.024396747100386616,0.09532062391681109,0.005865884548726837,0.24043715846994534,2.5224043715846993,0.0035403713935773327,1.1910527037641985
frozenset({'frozen vegetables'}),"frozenset({'mineral water', 'tomatoes'})",0.09532062391681109,0.024396747100386616,0.005865884548726837,0.06153846153846154,2.5224043715846998,0.0035403713935773327,1.0395772366963094
frozenset({'tomatoes'}),"frozenset({'mineral water', 'frozen vegetables'})",0.06839088121583789,0.03572856952406346,0.005865884548726837,0.08576998050682261,2.4005993424689414,0.0034223761943948067,1.0547361275781566
"frozenset({'mineral water', 'tomatoes'})",frozenset({'milk'}),0.024396747100386616,0.12958272230369283,0.006532462338354886,0.2677595628415301,2.066321482380985,0.0033710654337320636,1.1887041926748076
frozenset({'milk'}),"frozenset({'mineral water', 'tomatoes'})",0.12958272230369283,0.024396747100386616,0.006532462338354886,0.050411522633744855,2.0663214823809843,0.0033710654337320636,1.0273958416234281
"frozenset({'tomatoes', 'milk'})",frozenset({'spaghetti'}),0.013998133582189041,0.17411011865084655,0.005865884548726837,0.41904761904761906,2.406796470502443,0.003428667849841503,1.421613730191166
"frozenset({'spaghetti', 'milk'})",frozenset({'tomatoes'}),0.03546193840821224,0.06839088121583789,0.005865884548726837,0.16541353383458646,2.4186489615852493,0.003440611331367434,1.1162523675521943
"frozenset({'spaghetti', 'tomatoes'})",frozenset({'milk'}),0.020930542594320756,0.12958272230369283,0.005865884548726837,0.28025477707006374,2.1627480275746382,0.0031536478600613553,1.2093408194541613
frozenset({'milk'}),"frozenset({'spaghetti', 'tomatoes'})",0.12958272230369283,0.020930542594320756,0.005865884548726837,0.04526748971193416,2.162748027574638,0.0031536478600613553,1.0254908540930177
frozenset({'tomatoes'}),"frozenset({'spaghetti', 'milk'})",0.06839088121583789,0.03546193840821224,0.005865884548726837,0.08576998050682261,2.4186489615852493,0.003440611331367434,1.0550277731270514
frozenset({'spaghetti'}),"frozenset({'tomatoes', 'milk'})",0.17411011865084655,0.013998133582189041,0.005865884548726837,0.033690658499234305,2.406796470502443,0.003428667849841503,1.0203791105718392
"frozenset({'tomatoes', 'ground beef'})",frozenset({'spaghetti'}),0.011731769097453673,0.17411011865084655,0.005599253432875617,0.4772727272727273,2.741211889182793,0.0035566337233336226,1.5799632512766413
"frozenset({'spaghetti', 'ground beef'})",frozenset({'tomatoes'}),0.03919477403012932,0.06839088121583789,0.005599253432875617,0.14285714285714285,2.088833194096352,0.0029186882978994347,1.086877305248189
"frozenset({'spaghetti', 'tomatoes'})",frozenset({'ground beef'}),0.020930542594320756,0.09825356619117451,0.005599253432875617,0.267515923566879,2.7227095558686014,0.003542752980667325,1.2310799139824833
frozenset({'ground beef'}),"frozenset({'spaghetti', 'tomatoes'})",0.09825356619117451,0.020930542594320756,0.005599253432875617,0.05698778833107192,2.722709555868602,0.003542752980667325,1.0382362447596916
frozenset({'tomatoes'}),"frozenset({'spaghetti', 'ground beef'})",0.06839088121583789,0.03919477403012932,0.005599253432875617,0.08187134502923976,2.0888331940963516,0.0029186882978994347,1.046482125100942
frozenset({'spaghetti'}),"frozenset({'tomatoes', 'ground beef'})",0.17411011865084655,0.011731769097453673,0.005599253432875617,0.03215926493108729,2.7412118891827926,0.0035566337233336226,1.021106257562283
"frozenset({'mineral water', 'tomatoes'})",frozenset({'ground beef'}),0.024396747100386616,0.09825356619117451,0.005465937874950006,0.2240437158469945,2.2802603969719213,0.003068870468872825,1.1621098407536272
frozenset({'ground beef'}),"frozenset({'mineral water', 'tomatoes'})",0.09825356619117451,0.024396747100386616,0.005465937874950006,0.05563093622795115,2.2802603969719213,0.003068870468872825,1.0330741341767458
frozenset({'pancakes'}),frozenset({'fresh tuna'}),0.09505399280095987,0.022263698173576856,0.005065991201173177,0.05329593267882188,2.3938490480469636,0.002949737795259259,1.0327792343736883
frozenset({'fresh tuna'}),frozenset({'pancakes'}),0.022263698173576856,0.09505399280095987,0.005065991201173177,0.2275449101796407,2.3938490480469636,0.002949737795259259,1.1715192496297653
frozenset({'mineral water'}),frozenset({'extra dark chocolate'}),0.23836821757099053,0.011998400213304892,0.005732568990801226,0.024049217002237135,2.0043686303753416,0.0028725317182523467,1.0123477710135307
frozenset({'extra dark chocolate'}),frozenset({'mineral water'}),0.011998400213304892,0.23836821757099053,0.005732568990801226,0.47777777777777775,2.0043686303753416,0.0028725317182523467,1.4584438386938479
frozenset({'spaghetti'}),frozenset({'red wine'}),0.17411011865084655,0.028129582722303693,0.010265297960271964,0.058958652373660034,2.095966120638976,0.005367652974892865,1.0327605898817505
frozenset({'red wine'}),frozenset({'spaghetti'}),0.028129582722303693,0.17411011865084655,0.010265297960271964,0.36492890995260663,2.095966120638976,0.005367652974892865,1.3004683952587415
frozenset({'pepper'}),frozenset({'spaghetti'}),0.026529796027196375,0.17411011865084655,0.009865351286495135,0.37185929648241206,2.1357707373005916,0.005246245352417216,1.3148166911078523
frozenset({'spaghetti'}),frozenset({'pepper'}),0.17411011865084655,0.026529796027196375,0.009865351286495135,0.056661562021439515,2.135770737300592,0.005246245352417216,1.031941628562079
frozenset({'pepper'}),frozenset({'ground beef'}),0.026529796027196375,0.09825356619117451,0.006532462338354886,0.24623115577889446,2.5060785610549354,0.0039258152683583885,1.1963169355197083
frozenset({'ground beef'}),frozenset({'pepper'}),0.09825356619117451,0.026529796027196375,0.006532462338354886,0.06648575305291723,2.5060785610549354,0.0039258152683583885,1.042801657453425
frozenset({'shrimp'}),frozenset({'pasta'}),0.07145713904812692,0.01573123583522197,0.005065991201173177,0.0708955223880597,4.506672147735896,0.003941882094696843,1.0593736096231345
frozenset({'pasta'}),frozenset({'shrimp'}),0.01573123583522197,0.07145713904812692,0.005065991201173177,0.3220338983050847,4.506672147735896,0.003941882094696843,1.369600719904013
frozenset({'escalope'}),frozenset({'pasta'}),0.0793227569657379,0.01573123583522197,0.005865884548726837,0.07394957983193277,4.700811850163794,0.004618039551798818,1.0628673587623283
frozenset({'pasta'}),frozenset({'escalope'}),0.01573123583522197,0.0793227569657379,0.005865884548726837,0.3728813559322034,4.700811850163794,0.004618039551798818,1.4681069551086883
"frozenset({'mineral water', 'spaghetti'})",frozenset({'pancakes'}),0.05972536995067324,0.09505399280095987,0.011465137981602452,0.1919642857142857,2.019528902023642,0.005788003096276493,1.1199331801800276
frozenset({'pancakes'}),"frozenset({'mineral water', 'spaghetti'})",0.09505399280095987,0.05972536995067324,0.011465137981602452,0.12061711079943899,2.0195289020236427,0.005788003096276493,1.069243718062472
"frozenset({'mineral water', 'french fries'})",frozenset({'pancakes'}),0.03372883615517931,0.09505399280095987,0.006532462338354886,0.19367588932806323,2.037535548176441,0.0033264017892757165,1.1223104893203781
frozenset({'pancakes'}),"frozenset({'mineral water', 'french fries'})",0.09505399280095987,0.03372883615517931,0.006532462338354886,0.06872370266479663,2.037535548176441,0.0033264017892757165,1.037577319008068
"frozenset({'french fries', 'spaghetti'})",frozenset({'pancakes'}),0.027596320490601255,0.09505399280095987,0.005732568990801226,0.2077294685990338,2.185383932624618,0.003109428541554633,1.1422184359158618
frozenset({'pancakes'}),"frozenset({'french fries', 'spaghetti'})",0.09505399280095987,0.027596320490601255,0.005732568990801226,0.06030855539971949,2.185383932624618,0.003109428541554633,1.0348116768510467
"frozenset({'mineral water', 'pancakes'})",frozenset({'ground beef'}),0.03372883615517931,0.09825356619117451,0.007465671243834155,0.22134387351778653,2.2527820831165766,0.004151692808109965,1.1580804454499127
"frozenset({'pancakes', 'ground beef'})",frozenset({'mineral water'}),0.014531395813891481,0.23836821757099053,0.007465671243834155,0.5137614678899083,2.1553270529318804,0.00400184832485829,1.566374797825699
frozenset({'mineral water'}),"frozenset({'pancakes', 'ground beef'})",0.23836821757099053,0.014531395813891481,0.007465671243834155,0.03131991051454139,2.1553270529318804,0.00400184832485829,1.017331330418454
frozenset({'ground beef'}),"frozenset({'mineral water', 'pancakes'})",0.09825356619117451,0.03372883615517931,0.007465671243834155,0.07598371777476255,2.2527820831165766,0.004151692808109965,1.0457295855413111
"frozenset({'pancakes', 'ground beef'})",frozenset({'spaghetti'}),0.014531395813891481,0.17411011865084655,0.006399146780429276,0.44036697247706424,2.5292439973586975,0.003869083731110216,1.4757704437222579
"frozenset({'pancakes', 'spaghetti'})",frozenset({'ground beef'}),0.025196640447940274,0.09825356619117451,0.006399146780429276,0.253968253968254,2.584824793780018,0.003923487000382352,1.2087239431905532
frozenset({'ground beef'}),"frozenset({'pancakes', 'spaghetti'})",0.09825356619117451,0.025196640447940274,0.006399146780429276,0.06512890094979648,2.584824793780018,0.003923487000382352,1.0427141886645401
frozenset({'spaghetti'}),"frozenset({'pancakes', 'ground beef'})",0.17411011865084655,0.014531395813891481,0.006399146780429276,0.036753445635528334,2.5292439973586975,0.003869083731110216,1.0230699499738136
frozenset({'burgers'}),frozenset({'ham'}),0.0871883748833489,0.026529796027196375,0.005599253432875617,0.06422018348623852,2.4206813885943474,0.003286163631277639,1.0402769826768195
frozenset({'ham'}),frozenset({'burgers'}),0.026529796027196375,0.0871883748833489,0.005599253432875617,0.21105527638190955,2.420681388594348,0.003286163631277639,1.1570032700523158
frozenset({'grated cheese'}),frozenset({'ground beef'}),0.0523930142647647,0.09825356619117451,0.011331822423676844,0.2162849872773537,2.201294015695292,0.006184021928658635,1.1506050275547675
frozenset({'ground beef'}),frozenset({'grated cheese'}),0.09825356619117451,0.0523930142647647,0.011331822423676844,0.1153324287652646,2.201294015695292,0.006184021928658635,1.0711447062682031
"frozenset({'mineral water', 'grated cheese'})",frozenset({'spaghetti'}),0.0174643380882549,0.17411011865084655,0.006265831222503666,0.35877862595419846,2.060642016295898,0.0032251132457991067,1.2879949340087988
"frozenset({'mineral water', 'spaghetti'})",frozenset({'grated cheese'}),0.05972536995067324,0.0523930142647647,0.006265831222503666,0.10491071428571429,2.002379816430389,0.003136639062709694,1.0586731411705372
frozenset({'grated cheese'}),"frozenset({'mineral water', 'spaghetti'})",0.0523930142647647,0.05972536995067324,0.006265831222503666,0.11959287531806616,2.002379816430389,0.003136639062709694,1.0679997965589174
frozenset({'spaghetti'}),"frozenset({'mineral water', 'grated cheese'})",0.17411011865084655,0.0174643380882549,0.006265831222503666,0.03598774885145482,2.060642016295898,0.0032251132457991067,1.0192149121975689
"frozenset({'grated cheese', 'ground beef'})",frozenset({'spaghetti'}),0.011331822423676844,0.17411011865084655,0.005332622317024397,0.47058823529411764,2.7028195658048824,0.003359637370307698,1.5600142203261786
"frozenset({'spaghetti', 'ground beef'})",frozenset({'grated cheese'}),0.03919477403012932,0.0523930142647647,0.005332622317024397,0.13605442176870747,2.596804625157951,0.0032790899621596026,1.096836432307713
"frozenset({'grated cheese', 'spaghetti'})",frozenset({'ground beef'}),0.01653112918277563,0.09825356619117451,0.005332622317024397,0.3225806451612903,3.283144395325426,0.003708379921649695,1.3311494975273137
frozenset({'ground beef'}),"frozenset({'grated cheese', 'spaghetti'})",0.09825356619117451,0.01653112918277563,0.005332622317024397,0.054274084124830396,3.283144395325426,0.003708379921649695,1.039908978181197
frozenset({'grated cheese'}),"frozenset({'spaghetti', 'ground beef'})",0.0523930142647647,0.03919477403012932,0.005332622317024397,0.10178117048346055,2.596804625157951,0.0032790899621596026,1.0696783393942186
frozenset({'spaghetti'}),"frozenset({'grated cheese', 'ground beef'})",0.17411011865084655,0.011331822423676844,0.005332622317024397,0.030627871362940276,2.7028195658048824,0.003359637370307698,1.0199057187319733
"frozenset({'mineral water', 'grated cheese'})",frozenset({'ground beef'}),0.0174643380882549,0.09825356619117451,0.005065991201173177,0.2900763358778626,2.9523237386972148,0.003350057702833774,1.2702019659027541
"frozenset({'mineral water', 'ground beef'})",frozenset({'grated cheese'}),0.040927876283162246,0.0523930142647647,0.005065991201173177,0.1237785016286645,2.362500103604612,0.0029216563952429325,1.0814696826048968
frozenset({'grated cheese'}),"frozenset({'mineral water', 'ground beef'})",0.0523930142647647,0.040927876283162246,0.005065991201173177,0.09669211195928754,2.362500103604612,0.0029216563952429325,1.061733365128781
frozenset({'ground beef'}),"frozenset({'mineral water', 'grated cheese'})",0.09825356619117451,0.0174643380882549,0.005065991201173177,0.051560379918588875,2.9523237386972148,0.003350057702833774,1.0359496177810532
frozenset({'chicken'}),frozenset({'fresh bread'}),0.05999200106652446,0.043060925209972005,0.005199306759098787,0.08666666666666667,2.0126522187822498,0.0026159956879766165,1.0477435125438264
frozenset({'fresh bread'}),frozenset({'chicken'}),0.043060925209972005,0.05999200106652446,0.005199306759098787,0.12074303405572756,2.0126522187822498,0.0026159956879766165,1.069093604420819
frozenset({'frozen vegetables'}),frozenset({'parmesan cheese'}),0.09532062391681109,0.01986401813091588,0.005465937874950006,0.05734265734265734,2.886760219646125,0.003572487273216257,1.0397584970866396
frozenset({'parmesan cheese'}),frozenset({'frozen vegetables'}),0.01986401813091588,0.09532062391681109,0.005465937874950006,0.27516778523489926,2.886760219646125,0.003572487273216257,1.2481224725592142
frozenset({'ground beef'}),frozenset({'spaghetti'}),0.09825356619117451,0.17411011865084655,0.03919477403012932,0.3989145183175034,2.291162176033379,0.022087833962715117,1.3739973872558149
frozenset({'spaghetti'}),frozenset({'ground beef'}),0.17411011865084655,0.09825356619117451,0.03919477403012932,0.22511485451761104,2.2911621760333793,0.022087833962715117,1.1637162475833263
"frozenset({'mineral water', 'ground beef'})",frozenset({'spaghetti'}),0.040927876283162246,0.17411011865084655,0.017064391414478068,0.41693811074918563,2.3946805273580716,0.009938434018689522,1.416470355163073
"frozenset({'mineral water', 'spaghetti'})",frozenset({'ground beef'}),0.05972536995067324,0.09825356619117451,0.017064391414478068,0.2857142857142857,2.90792789300252,0.01119616082473721,1.2624450073323557
frozenset({'ground beef'}),"frozenset({'mineral water', 'spaghetti'})",0.09825356619117451,0.05972536995067324,0.017064391414478068,0.17367706919945725,2.90792789300252,0.01119616082473721,1.1379021384997599
frozenset({'spaghetti'}),"frozenset({'mineral water', 'ground beef'})",0.17411011865084655,0.040927876283162246,0.017064391414478068,0.09800918836140887,2.3946805273580716,0.009938434018689522,1.063283695733608
"frozenset({'mineral water', 'ground beef'})",frozenset({'milk'}),0.040927876283162246,0.12958272230369283,0.011065191307825623,0.2703583061889251,2.0863761879867564,0.005761645680944714,1.1929379654141352
"frozenset({'mineral water', 'milk'})",frozenset({'ground beef'}),0.04799360085321957,0.09825356619117451,0.011065191307825623,0.23055555555555557,2.3465362581034226,0.0063496488696410044,1.1719448237226613
"frozenset({'milk', 'ground beef'})",frozenset({'mineral water'}),0.021997067057725635,0.23836821757099053,0.011065191307825623,0.503030303030303,2.1103077757440176,0.00582178964148601,1.5325517573266656
frozenset({'mineral water'}),"frozenset({'milk', 'ground beef'})",0.23836821757099053,0.021997067057725635,0.011065191307825623,0.046420581655480984,2.1103077757440176,0.00582178964148601,1.0256124598831593
frozenset({'ground beef'}),"frozenset({'mineral water', 'milk'})",0.09825356619117451,0.04799360085321957,0.011065191307825623,0.11261872455902307,2.3465362581034226,0.0063496488696410044,1.0728267831363565
frozenset({'milk'}),"frozenset({'mineral water', 'ground beef'})",0.12958272230369283,0.040927876283162246,0.011065191307825623,0.08539094650205761,2.0863761879867564,0.005761645680944714,1.0486142904980498
"frozenset({'ground beef', 'milk'})",frozenset({'spaghetti'}),0.021997067057725635,0.17411011865084655,0.009732035728569524,0.44242424242424244,2.5410599099726205,0.005902123773178286,1.4812155480718512
"frozenset({'spaghetti', 'milk'})",frozenset({'ground beef'}),0.03546193840821224,0.09825356619117451,0.009732035728569524,0.2744360902255639,2.7931412656471575,0.006247773815910889,1.2428215098090547
frozenset({'ground beef'}),"frozenset({'spaghetti', 'milk'})",0.09825356619117451,0.03546193840821224,0.009732035728569524,0.09905020352781548,2.7931412656471575,0.006247773815910889,1.070579143664379
frozenset({'spaghetti'}),"frozenset({'ground beef', 'milk'})",0.17411011865084655,0.021997067057725635,0.009732035728569524,0.055895865237366005,2.5410599099726205,0.005902123773178286,1.0359057829867075
"frozenset({'chocolate', 'ground beef'})",frozenset({'milk'}),0.023063591521130515,0.12958272230369283,0.0061325156645780565,0.26589595375722547,2.051939865363116,0.003143872689169596,1.1856865278855206
frozenset({'milk'}),"frozenset({'chocolate', 'ground beef'})",0.12958272230369283,0.023063591521130515,0.0061325156645780565,0.04732510288065844,2.0519398653631153,0.003143872689169596,1.025466726826632
"frozenset({'mineral water', 'chocolate'})",frozenset({'ground beef'}),0.05265964538061592,0.09825356619117451,0.010931875749900012,0.20759493670886073,2.112848874156261,0.005757877796891889,1.1379867135926072
frozenset({'ground beef'}),"frozenset({'mineral water', 'chocolate'})",0.09825356619117451,0.05265964538061592,0.010931875749900012,0.1112618724559023,2.112848874156261,0.005757877796891889,1.0659386890908182
"frozenset({'chocolate', 'ground beef'})",frozenset({'spaghetti'}),0.023063591521130515,0.17411011865084655,0.009198773496867084,0.3988439306358382,2.290756756278271,0.005183168840608392,1.3738360526288804
"frozenset({'chocolate', 'spaghetti'})",frozenset({'ground beef'}),0.03919477403012932,0.09825356619117451,0.009198773496867084,0.2346938775510204,2.3886550549663554,0.005347747172349646,1.1782820068435318
frozenset({'ground beef'}),"frozenset({'chocolate', 'spaghetti'})",0.09825356619117451,0.03919477403012932,0.009198773496867084,0.09362279511533243,2.3886550549663554,0.005347747172349646,1.0600500771553814
frozenset({'spaghetti'}),"frozenset({'chocolate', 'ground beef'})",0.17411011865084655,0.023063591521130515,0.009198773496867084,0.052833078101071976,2.290756756278271,0.005183168840608392,1.0314300319105931
"frozenset({'green tea', 'ground beef'})",frozenset({'spaghetti'}),0.014798026929742702,0.17411011865084655,0.006399146780429276,0.43243243243243246,2.483672033442325,0.003822660555893352,1.4551393147580323
"frozenset({'green tea', 'spaghetti'})",frozenset({'ground beef'}),0.026529796027196375,0.09825356619117451,0.006399146780429276,0.24120603015075376,2.454934100625243,0.003792499710432779,1.1883943068076572
frozenset({'ground beef'}),"frozenset({'green tea', 'spaghetti'})",0.09825356619117451,0.026529796027196375,0.006399146780429276,0.06512890094979648,2.454934100625243,0.003792499710432779,1.0412881572249002
frozenset({'spaghetti'}),"frozenset({'green tea', 'ground beef'})",0.17411011865084655,0.014798026929742702,0.006399146780429276,0.036753445635528334,2.4836720334423243,0.003822660555893352,1.0227931453336692
"frozenset({'chocolate', 'eggs'})",frozenset({'ground beef'}),0.03319557392347687,0.09825356619117451,0.006532462338354886,0.19678714859437751,2.002849934337077,0.003270878818610525,1.1226743100919878
frozenset({'ground beef'}),"frozenset({'chocolate', 'eggs'})",0.09825356619117451,0.03319557392347687,0.006532462338354886,0.06648575305291723,2.002849934337077,0.003270878818610525,1.0356611366546478
"frozenset({'mineral water', 'eggs'})",frozenset({'ground beef'}),0.05092654312758299,0.09825356619117451,0.010131982402346354,0.19895287958115182,2.02489219774521,0.005128267926272675,1.1257096003757232
"frozenset({'eggs', 'ground beef'})",frozenset({'mineral water'}),0.019997333688841486,0.23836821757099053,0.010131982402346354,0.5066666666666667,2.125563012677107,0.005365253614764888,1.5438482076263709
frozenset({'mineral water'}),"frozenset({'eggs', 'ground beef'})",0.23836821757099053,0.019997333688841486,0.010131982402346354,0.042505592841163314,2.125563012677107,0.005365253614764888,1.023507457572635
frozenset({'ground beef'}),"frozenset({'mineral water', 'eggs'})",0.09825356619117451,0.05092654312758299,0.010131982402346354,0.10312075983717775,2.0248921977452103,0.005128267926272675,1.0581953671936026
"frozenset({'eggs', 'ground beef'})",frozenset({'spaghetti'}),0.019997333688841486,0.17411011865084655,0.008932142381015865,0.4466666666666667,2.565426237876468,0.005450404239751103,1.492572074727386
"frozenset({'eggs', 'spaghetti'})",frozenset({'ground beef'}),0.036528462871617116,0.09825356619117451,0.008932142381015865,0.2445255474452555,2.4887193098871934,0.005343090636397573,1.1936160524812471
frozenset({'ground beef'}),"frozenset({'eggs', 'spaghetti'})",0.09825356619117451,0.036528462871617116,0.008932142381015865,0.09090909090909093,2.488719309887194,0.005343090636397573,1.0598186908412213
frozenset({'spaghetti'}),"frozenset({'eggs', 'ground beef'})",0.17411011865084655,0.019997333688841486,0.008932142381015865,0.05130168453292497,2.5654262378764683,0.005450404239751103,1.0329971607767336
"frozenset({'eggs', 'ground beef'})",frozenset({'milk'}),0.019997333688841486,0.12958272230369283,0.005865884548726837,0.29333333333333333,2.2636762688614542,0.003274575610511409,1.2317225627777932
frozenset({'milk'}),"frozenset({'eggs', 'ground beef'})",0.12958272230369283,0.019997333688841486,0.005865884548726837,0.04526748971193416,2.2636762688614542,0.003274575610511409,1.0264683099724634
"frozenset({'french fries', 'ground beef'})",frozenset({'spaghetti'}),0.01386481802426343,0.17411011865084655,0.005599253432875617,0.40384615384615385,2.319486983154671,0.003185248321598715,1.3853636719405154
